tick,robot_id,x,y,battery,health,status,wait_counter
126,R4,9,8,93.65,100.0,idle,0
127,R0,1,8,93.6,100.0,idle,0
127,R1,3,8,93.6,100.0,idle,0
127,R2,5,8,93.6,100.0,idle,0
127,R3,7,8,93.6,0.0,broken,0
127,R4,9,8,93.6,100.0,idle,0
128,R0,1,8,93.55,100.0,idle,0
128,R1,3,8,93.55,100.0,idle,0
128,R2,5,8,93.55,100.0,idle,0
128,R3,7,8,93.55,0.0,broken,0
128,R4,9,8,93.55,100.0,idle,0
129,R0,1,8,93.5,100.0,idle,0
129,R1,3,8,93.5,100.0,idle,0
129,R2,5,8,93.5,100.0,idle,0
129,R3,7,8,93.5,0.0,broken,0
129,R4,9,8,93.5,100.0,idle,0
130,R0,1,8,93.45,100.0,idle,0
130,R1,3,8,93.45,100.0,idle,0
130,R2,5,8,93.45,100.0,idle,0
130,R3,7,8,93.45,0.0,broken,0
130,R4,9,8,93.45,100.0,idle,0
131,R0,1,8,93.4,100.0,idle,0
131,R1,3,8,93.4,100.0,idle,0
131,R2,5,8,93.4,100.0,idle,0
131,R3,7,8,93.4,0.0,broken,0
131,R4,9,8,93.4,100.0,idle,0
132,R0,1,8,93.35,100.0,idle,0
132,R1,3,8,93.35,100.0,idle,0
132,R2,5,8,93.35,100.0,idle,0
132,R3,7,8,93.35,0.0,broken,0
132,R4,9,8,93.35,100.0,idle,0
133,R0,1,8,93.3,100.0,idle,0
133,R1,3,8,93.3,100.0,idle,0
133,R2,5,8,93.3,100.0,idle,0
133,R3,7,8,93.3,0.0,broken,0
133,R4,9,8,93.3,100.0,idle,0
134,R0,1,8,93.25,100.0,idle,0
134,R1,3,8,93.25,100.0,idle,0
134,R2,5,8,93.25,100.0,idle,0
134,R3,7,8,93.25,0.0,broken,0
134,R4,9,8,93.25,100.0,idle,0
135,R0,1,8,93.2,100.0,idle,0
135,R1,3,8,93.2,100.0,idle,0
135,R2,5,8,93.2,100.0,idle,0
135,R3,7,8,93.2,0.0,broken,0
135,R4,9,8,93.2,100.0,idle,0
136,R0,1,8,93.15,100.0,idle,0
136,R1,3,8,93.15,100.0,idle,0
136,R2,5,8,93.15,100.0,idle,0
136,R3,7,8,93.15,0.0,broken,0
136,R4,9,8,93.15,100.0,idle,0
137,R0,1,8,93.1,100.0,idle,0
137,R1,3,8,93.1,100.0,idle,0
137,R2,5,8,93.1,100.0,idle,0
137,R3,7,8,93.1,0.0,broken,0
137,R4,9,8,93.1,100.0,idle,0
138,R0,1,8,93.05,100.0,idle,0
138,R1,3,8,93.05,100.0,idle,0
138,R2,5,8,93.05,100.0,idle,0
138,R3,7,8,93.05,0.0,broken,0
138,R4,9,8,93.05,100.0,idle,0
139,R0,1,8,93.0,100.0,idle,0
139,R1,3,8,93.0,100.0,idle,0
139,R2,5,8,93.0,100.0,idle,0
139,R3,7,8,93.0,0.0,broken,0
139,R4,9,8,93.0,100.0,idle,0
140,R0,1,8,92.95,100.0,idle,0
140,R1,3,8,92.95,100.0,idle,0
140,R2,5,8,92.95,100.0,idle,0
140,R3,7,8,92.95,0.0,broken,0
140,R4,9,8,92.95,100.0,idle,0
141,R0,1,8,92.9,100.0,idle,0
141,R1,3,8,92.9,100.0,idle,0
141,R2,5,8,92.9,100.0,idle,0
141,R3,7,8,92.9,0.0,broken,0
141,R4,9,8,92.9,100.0,idle,0
142,R0,1,8,92.85,100.0,idle,0
142,R1,3,8,92.85,100.0,idle,0
142,R2,5,8,92.85,100.0,idle,0
142,R3,7,8,92.85,0.0,broken,0
142,R4,9,8,92.85,100.0,idle,0
143,R0,1,8,92.8,100.0,idle,0
143,R1,3,8,92.8,100.0,idle,0
143,R2,5,8,92.8,100.0,idle,0
143,R3,7,8,92.8,0.0,broken,0
143,R4,9,8,92.8,100.0,idle,0
144,R0,1,8,92.75,100.0,idle,0
144,R1,3,8,92.75,100.0,idle,0
144,R2,5,8,92.75,100.0,idle,0
144,R3,7,8,92.75,0.0,broken,0
144,R4,9,8,92.75,100.0,idle,0
145,R0,1,8,92.7,100.0,idle,0
145,R1,3,8,92.7,100.0,idle,0
145,R2,5,8,92.7,100.0,idle,0
145,R3,7,8,92.7,0.0,broken,0
145,R4,9,8,92.7,100.0,idle,0
146,R0,1,8,92.65,100.0,idle,0
146,R1,3,8,92.65,100.0,idle,0
146,R2,5,8,92.65,100.0,idle,0
146,R3,7,8,92.65,0.0,broken,0
146,R4,9,8,92.65,100.0,idle,0
147,R0,1,8,92.6,100.0,idle,0
147,R1,3,8,92.6,100.0,idle,0
147,R2,5,8,92.6,100.0,idle,0
147,R3,7,8,92.6,0.0,broken,0
147,R4,9,8,92.6,100.0,idle,0
148,R0,1,8,92.55,100.0,idle,0
148,R1,3,8,92.55,100.0,idle,0
148,R2,5,8,92.55,100.0,idle,0
148,R3,7,8,92.55,0.0,broken,0
148,R4,9,8,92.55,100.0,idle,0
149,R0,1,8,92.5,100.0,idle,0
149,R1,3,8,92.5,100.0,idle,0
149,R2,5,8,92.5,100.0,idle,0
149,R3,7,8,92.5,0.0,broken,0
149,R4,9,8,92.5,100.0,idle,0
150,R0,1,8,92.45,100.0,idle,0
150,R1,3,8,92.45,100.0,idle,0
150,R2,5,8,92.45,100.0,idle,0
150,R3,7,8,92.45,0.0,broken,0
150,R4,9,8,92.45,100.0,idle,0
151,R0,1,8,92.4,100.0,idle,0
151,R1,3,8,92.4,100.0,idle,0
151,R2,5,8,92.4,100.0,idle,0
151,R3,7,8,92.4,0.0,broken,0
151,R4,9,8,92.4,100.0,idle,0
152,R0,1,8,92.35,100.0,idle,0
152,R1,3,8,92.35,100.0,idle,0
152,R2,5,8,92.35,100.0,idle,0
152,R3,7,8,92.35,0.0,broken,0
152,R4,9,8,92.35,100.0,idle,0
153,R0,1,8,92.3,100.0,idle,0
153,R1,3,8,92.3,100.0,idle,0
153,R2,5,8,92.3,100.0,idle,0
153,R3,7,8,92.3,0.0,broken,0
153,R4,9,8,92.3,100.0,idle,0
154,R0,1,8,92.25,100.0,idle,0
154,R1,3,8,92.25,100.0,idle,0
154,R2,5,8,92.25,100.0,idle,0
154,R3,7,8,92.25,0.0,broken,0
154,R4,9,8,92.25,100.0,idle,0
155,R0,1,8,92.2,100.0,idle,0
155,R1,3,8,92.2,100.0,idle,0
155,R2,5,8,92.2,100.0,idle,0
155,R3,7,8,92.2,0.0,broken,0
155,R4,9,8,92.2,100.0,idle,0
156,R0,1,8,92.15,100.0,idle,0
156,R1,3,8,92.15,100.0,idle,0
156,R2,5,8,92.15,100.0,idle,0
156,R3,7,8,92.15,0.0,broken,0
156,R4,9,8,92.15,100.0,idle,0
157,R0,1,8,92.1,100.0,idle,0
157,R1,3,8,92.1,100.0,idle,0
157,R2,5,8,92.1,100.0,idle,0
157,R3,7,8,92.1,0.0,broken,0
157,R4,9,8,92.1,100.0,idle,0
158,R0,1,8,92.05,100.0,idle,0
158,R1,3,8,92.05,100.0,idle,0
158,R2,5,8,92.05,100.0,idle,0
158,R3,7,8,92.05,0.0,broken,0
158,R4,9,8,92.05,100.0,idle,0
159,R0,1,8,92.0,100.0,idle,0
159,R1,3,8,92.0,100.0,idle,0
159,R2,5,8,92.0,100.0,idle,0
159,R3,7,8,92.0,0.0,broken,0
159,R4,9,8,92.0,100.0,idle,0
160,R0,1,8,91.95,100.0,idle,0
160,R1,3,8,91.95,100.0,idle,0
160,R2,5,8,91.95,100.0,idle,0
160,R3,7,8,91.95,0.0,broken,0
160,R4,9,8,91.95,100.0,idle,0
161,R0,1,8,91.9,100.0,idle,0
161,R1,3,8,91.9,100.0,idle,0
161,R2,5,8,91.9,100.0,idle,0
161,R3,7,8,91.9,0.0,broken,0
161,R4,9,8,91.9,100.0,idle,0
162,R0,1,8,91.85,100.0,idle,0
162,R1,3,8,91.85,100.0,idle,0
162,R2,5,8,91.85,100.0,idle,0
162,R3,7,8,91.85,0.0,broken,0
162,R4,9,8,91.85,100.0,idle,0
163,R0,1,8,91.8,100.0,idle,0
163,R1,3,8,91.8,100.0,idle,0
163,R2,5,8,91.8,100.0,idle,0
163,R3,7,8,91.8,0.0,broken,0
163,R4,9,8,91.8,100.0,idle,0
164,R0,1,8,91.75,100.0,idle,0
164,R1,3,8,91.75,100.0,idle,0
164,R2,5,8,91.75,100.0,idle,0
164,R3,7,8,91.75,0.0,broken,0
164,R4,9,8,91.75,100.0,idle,0
165,R0,1,8,91.7,100.0,idle,0
165,R1,3,8,91.7,100.0,idle,0
165,R2,5,8,91.7,100.0,idle,0
165,R3,7,8,91.7,0.0,broken,0
165,R4,9,8,91.7,100.0,idle,0
166,R0,1,8,91.65,100.0,idle,0
166,R1,3,8,91.65,100.0,idle,0
166,R2,5,8,91.65,100.0,idle,0
166,R3,7,8,91.65,0.0,broken,0
166,R4,9,8,91.65,100.0,idle,0
167,R0,1,8,91.6,100.0,idle,0
167,R1,3,8,91.6,100.0,idle,0
167,R2,5,8,91.6,100.0,idle,0
167,R3,7,8,91.6,0.0,broken,0
167,R4,9,8,91.6,100.0,idle,0
168,R0,1,8,91.55,100.0,idle,0
168,R1,3,8,91.55,100.0,idle,0
168,R2,5,8,91.55,100.0,idle,0
168,R3,7,8,91.55,0.0,broken,0
168,R4,9,8,91.55,100.0,idle,0
169,R0,1,8,91.5,100.0,idle,0
169,R1,3,8,91.5,100.0,idle,0
169,R2,5,8,91.5,100.0,idle,0
169,R3,7,8,91.5,0.0,broken,0
169,R4,9,8,91.5,100.0,idle,0
170,R0,1,8,91.45,100.0,idle,0
170,R1,3,8,91.45,100.0,idle,0
170,R2,5,8,91.45,100.0,idle,0
170,R3,7,8,91.45,0.0,broken,0
170,R4,9,8,91.45,100.0,idle,0
171,R0,1,8,91.4,100.0,idle,0
171,R1,3,8,91.4,100.0,idle,0
171,R2,5,8,91.4,100.0,idle,0
171,R3,7,8,91.4,0.0,broken,0
171,R4,9,8,91.4,100.0,idle,0
172,R0,1,8,91.35,100.0,idle,0
172,R1,3,8,91.35,100.0,idle,0
172,R2,5,8,91.35,100.0,idle,0
172,R3,7,8,91.35,0.0,broken,0
172,R4,9,8,91.35,100.0,idle,0
173,R0,1,8,91.3,100.0,idle,0
173,R1,3,8,91.3,100.0,idle,0
173,R2,5,8,91.3,100.0,idle,0
173,R3,7,8,91.3,0.0,broken,0
173,R4,9,8,91.3,100.0,idle,0
174,R0,1,8,91.25,100.0,idle,0
174,R1,3,8,91.25,100.0,idle,0
174,R2,5,8,91.25,100.0,idle,0
174,R3,7,8,91.25,0.0,broken,0
174,R4,9,8,91.25,100.0,idle,0
175,R0,1,8,91.2,100.0,idle,0
175,R1,3,8,91.2,100.0,idle,0
175,R2,5,8,91.2,100.0,idle,0
175,R3,7,8,91.2,0.0,broken,0
175,R4,9,8,91.2,100.0,idle,0
176,R0,1,8,91.15,100.0,idle,0
176,R1,3,8,91.15,100.0,idle,0
176,R2,5,8,91.15,100.0,idle,0
176,R3,7,8,91.15,0.0,broken,0
176,R4,9,8,91.15,100.0,idle,0
177,R0,1,8,91.1,100.0,idle,0
177,R1,3,8,91.1,100.0,idle,0
177,R2,5,8,91.1,100.0,idle,0
177,R3,7,8,91.1,0.0,broken,0
177,R4,9,8,91.1,100.0,idle,0
178,R0,1,8,91.05,100.0,idle,0
178,R1,3,8,91.05,100.0,idle,0
178,R2,5,8,91.05,100.0,idle,0
178,R3,7,8,91.05,0.0,broken,0
178,R4,9,8,91.05,100.0,idle,0
179,R0,1,8,91.0,100.0,idle,0
179,R1,3,8,91.0,100.0,idle,0
179,R2,5,8,91.0,100.0,idle,0
179,R3,7,8,91.0,0.0,broken,0
179,R4,9,8,91.0,100.0,idle,0
180,R0,1,8,90.95,100.0,idle,0
180,R1,3,8,90.95,100.0,idle,0
180,R2,5,8,90.95,100.0,idle,0
180,R3,7,8,90.95,0.0,broken,0
180,R4,9,8,90.95,100.0,idle,0
181,R0,1,8,90.9,100.0,idle,0
181,R1,3,8,90.9,100.0,idle,0
181,R2,5,8,90.9,100.0,idle,0
181,R3,7,8,90.9,0.0,broken,0
181,R4,9,8,90.9,100.0,idle,0
182,R0,1,8,90.85,100.0,idle,0
182,R1,3,8,90.85,100.0,idle,0
182,R2,5,8,90.85,100.0,idle,0
182,R3,7,8,90.85,0.0,broken,0
182,R4,9,8,90.85,100.0,idle,0
183,R0,1,8,90.8,100.0,idle,0
183,R1,3,8,90.8,100.0,idle,0
183,R2,5,8,90.8,100.0,idle,0
183,R3,7,8,90.8,0.0,broken,0
183,R4,9,8,90.8,100.0,idle,0
184,R0,1,8,90.75,100.0,idle,0
184,R1,3,8,90.75,100.0,idle,0
184,R2,5,8,90.75,100.0,idle,0
184,R3,7,8,90.75,0.0,broken,0
184,R4,9,8,90.75,100.0,idle,0
185,R0,1,8,90.7,100.0,idle,0
185,R1,3,8,90.7,100.0,idle,0
185,R2,5,8,90.7,100.0,idle,0
185,R3,7,8,90.7,0.0,broken,0
185,R4,9,8,90.7,100.0,idle,0
186,R0,1,8,90.65,100.0,idle,0
186,R1,3,8,90.65,100.0,idle,0
186,R2,5,8,90.65,100.0,idle,0
186,R3,7,8,90.65,0.0,broken,0
186,R4,9,8,90.65,100.0,idle,0
187,R0,1,8,90.6,100.0,idle,0
187,R1,3,8,90.6,100.0,idle,0
187,R2,5,8,90.6,100.0,idle,0
187,R3,7,8,90.6,0.0,broken,0
187,R4,9,8,90.6,100.0,idle,0
188,R0,1,8,90.55,100.0,idle,0
188,R1,3,8,90.55,100.0,idle,0
188,R2,5,8,90.55,100.0,idle,0
188,R3,7,8,90.55,0.0,broken,0
188,R4,9,8,90.55,100.0,idle,0
189,R0,1,8,90.5,100.0,idle,0
189,R1,3,8,90.5,100.0,idle,0
189,R2,5,8,90.5,100.0,idle,0
189,R3,7,8,90.5,0.0,broken,0
189,R4,9,8,90.5,100.0,idle,0
190,R0,1,8,90.45,100.0,idle,0
190,R1,3,8,90.45,100.0,idle,0
190,R2,5,8,90.45,100.0,idle,0
190,R3,7,8,90.45,0.0,broken,0
190,R4,9,8,90.45,100.0,idle,0
191,R0,1,8,90.4,100.0,idle,0
191,R1,3,8,90.4,100.0,idle,0
191,R2,5,8,90.4,100.0,idle,0
191,R3,7,8,90.4,0.0,broken,0
191,R4,9,8,90.4,100.0,idle,0
192,R0,1,8,90.35,100.0,idle,0
192,R1,3,8,90.35,100.0,idle,0
192,R2,5,8,90.35,100.0,idle,0
192,R3,7,8,90.35,0.0,broken,0
192,R4,9,8,90.35,100.0,idle,0
193,R0,1,8,90.3,100.0,idle,0
193,R1,3,8,90.3,100.0,idle,0
193,R2,5,8,90.3,100.0,idle,0
193,R3,7,8,90.3,0.0,broken,0
193,R4,9,8,90.3,100.0,idle,0
194,R0,1,8,90.25,100.0,idle,0
194,R1,3,8,90.25,100.0,idle,0
194,R2,5,8,90.25,100.0,idle,0
194,R3,7,8,90.25,0.0,broken,0
194,R4,9,8,90.25,100.0,idle,0
195,R0,1,8,90.2,100.0,idle,0
195,R1,3,8,90.2,100.0,idle,0
195,R2,5,8,90.2,100.0,idle,0
195,R3,7,8,90.2,0.0,broken,0
195,R4,9,8,90.2,100.0,idle,0
196,R0,1,8,90.15,100.0,idle,0
196,R1,3,8,90.15,100.0,idle,0
196,R2,5,8,90.15,100.0,idle,0
196,R3,7,8,90.15,0.0,broken,0
196,R4,9,8,90.15,100.0,idle,0
197,R0,1,8,90.1,100.0,idle,0
197,R1,3,8,90.1,100.0,idle,0
197,R2,5,8,90.1,100.0,idle,0
197,R3,7,8,90.1,0.0,broken,0
197,R4,9,8,90.1,100.0,idle,0
198,R0,1,8,90.05,100.0,idle,0
198,R1,3,8,90.05,100.0,idle,0
198,R2,5,8,90.05,100.0,idle,0
198,R3,7,8,90.05,0.0,broken,0
198,R4,9,8,90.05,100.0,idle,0
199,R0,1,8,90.0,100.0,idle,0
199,R1,3,8,90.0,100.0,idle,0
199,R2,5,8,90.0,100.0,idle,0
199,R3,7,8,90.0,0.0,broken,0
199,R4,9,8,90.0,100.0,idle,0
200,R0,1,8,89.95,100.0,idle,0
200,R1,3,8,89.95,100.0,idle,0
200,R2,5,8,89.95,100.0,idle,0
200,R3,7,8,89.95,0.0,broken,0
200,R4,9,8,89.95,100.0,idle,0
201,R0,1,8,89.9,100.0,idle,0
201,R1,3,8,89.9,100.0,idle,0
201,R2,5,8,89.9,100.0,idle,0
201,R3,7,8,89.9,0.0,broken,0
201,R4,9,8,89.9,100.0,idle,0
202,R0,1,8,89.85,100.0,idle,0
202,R1,3,8,89.85,100.0,idle,0
202,R2,5,8,89.85,100.0,idle,0
202,R3,7,8,89.85,0.0,broken,0
202,R4,9,8,89.85,100.0,idle,0
203,R0,1,8,89.8,100.0,idle,0
203,R1,3,8,89.8,100.0,idle,0
203,R2,5,8,89.8,100.0,idle,0
203,R3,7,8,89.8,0.0,broken,0
203,R4,9,8,89.8,100.0,idle,0
204,R0,1,8,89.75,100.0,idle,0
204,R1,3,8,89.75,100.0,idle,0
204,R2,5,8,89.75,100.0,idle,0
204,R3,7,8,89.75,0.0,broken,0
204,R4,9,8,89.75,100.0,idle,0
205,R0,1,8,89.7,100.0,idle,0
205,R1,3,8,89.7,100.0,idle,0
205,R2,5,8,89.7,100.0,idle,0
205,R3,7,8,89.7,0.0,broken,0
205,R4,9,8,89.7,100.0,idle,0
206,R0,1,8,89.65,100.0,idle,0
206,R1,3,8,89.65,100.0,idle,0
206,R2,5,8,89.65,100.0,idle,0
206,R3,7,8,89.65,0.0,broken,0
206,R4,9,8,89.65,100.0,idle,0
207,R0,1,8,89.6,100.0,idle,0
207,R1,3,8,89.6,100.0,idle,0
207,R2,5,8,89.6,100.0,idle,0
207,R3,7,8,89.6,0.0,broken,0
207,R4,9,8,89.6,100.0,idle,0
208,R0,1,8,89.55,100.0,idle,0
208,R1,3,8,89.55,100.0,idle,0
208,R2,5,8,89.55,100.0,idle,0
208,R3,7,8,89.55,0.0,broken,0
208,R4,9,8,89.55,100.0,idle,0
209,R0,1,8,89.5,100.0,idle,0
209,R1,3,8,89.5,100.0,idle,0
209,R2,5,8,89.5,100.0,idle,0
209,R3,7,8,89.5,0.0,broken,0
209,R4,9,8,89.5,100.0,idle,0
210,R0,1,8,89.45,100.0,idle,0
210,R1,3,8,89.45,100.0,idle,0
210,R2,5,8,89.45,100.0,idle,0
210,R3,7,8,89.45,0.0,broken,0
210,R4,9,8,89.45,100.0,idle,0
211,R0,1,8,89.4,100.0,idle,0
211,R1,3,8,89.4,100.0,idle,0
211,R2,5,8,89.4,100.0,idle,0
211,R3,7,8,89.4,0.0,broken,0
211,R4,9,8,89.4,100.0,idle,0
212,R0,1,8,89.35,100.0,idle,0
212,R1,3,8,89.35,100.0,idle,0
212,R2,5,8,89.35,100.0,idle,0
212,R3,7,8,89.35,0.0,broken,0
212,R4,9,8,89.35,100.0,idle,0
213,R0,1,8,89.3,100.0,idle,0
213,R1,3,8,89.3,100.0,idle,0
213,R2,5,8,89.3,100.0,idle,0
213,R3,7,8,89.3,0.0,broken,0
213,R4,9,8,89.3,100.0,idle,0
214,R0,1,8,89.25,100.0,idle,0
214,R1,3,8,89.25,100.0,idle,0
214,R2,5,8,89.25,100.0,idle,0
214,R3,7,8,89.25,0.0,broken,0
214,R4,9,8,89.25,100.0,idle,0
215,R0,1,8,89.2,100.0,idle,0
215,R1,3,8,89.2,100.0,idle,0
215,R2,5,8,89.2,100.0,idle,0
215,R3,7,8,89.2,0.0,broken,0
215,R4,9,8,89.2,100.0,idle,0
216,R0,1,8,89.15,100.0,idle,0
216,R1,3,8,89.15,100.0,idle,0
216,R2,5,8,89.15,100.0,idle,0
216,R3,7,8,89.15,0.0,broken,0
216,R4,9,8,89.15,100.0,idle,0
217,R0,1,8,89.1,100.0,idle,0
217,R1,3,8,89.1,100.0,idle,0
217,R2,5,8,89.1,100.0,idle,0
217,R3,7,8,89.1,0.0,broken,0
217,R4,9,8,89.1,100.0,idle,0
218,R0,1,8,89.05,100.0,idle,0
218,R1,3,8,89.05,100.0,idle,0
218,R2,5,8,89.05,100.0,idle,0
218,R3,7,8,89.05,0.0,broken,0
218,R4,9,8,89.05,100.0,idle,0
219,R0,1,8,89.0,100.0,idle,0
219,R1,3,8,89.0,100.0,idle,0
219,R2,5,8,89.0,100.0,idle,0
219,R3,7,8,89.0,0.0,broken,0
219,R4,9,8,89.0,100.0,idle,0
220,R0,1,8,88.95,100.0,idle,0
220,R1,3,8,88.95,100.0,idle,0
220,R2,5,8,88.95,100.0,idle,0
220,R3,7,8,88.95,0.0,broken,0
220,R4,9,8,88.95,100.0,idle,0
221,R0,1,8,88.9,100.0,idle,0
221,R1,3,8,88.9,100.0,idle,0
221,R2,5,8,88.9,100.0,idle,0
221,R3,7,8,88.9,0.0,broken,0
221,R4,9,8,88.9,100.0,idle,0
222,R0,1,8,88.85,100.0,idle,0
222,R1,3,8,88.85,100.0,idle,0
222,R2,5,8,88.85,100.0,idle,0
222,R3,7,8,88.85,0.0,broken,0
222,R4,9,8,88.85,100.0,idle,0
223,R0,1,8,88.8,100.0,idle,0
223,R1,3,8,88.8,100.0,idle,0
223,R2,5,8,88.8,100.0,idle,0
223,R3,7,8,88.8,0.0,broken,0
223,R4,9,8,88.8,100.0,idle,0
224,R0,1,8,88.75,100.0,idle,0
224,R1,3,8,88.75,100.0,idle,0
224,R2,5,8,88.75,100.0,idle,0
224,R3,7,8,88.75,0.0,broken,0
224,R4,9,8,88.75,100.0,idle,0
225,R0,1,8,88.7,100.0,idle,0
225,R1,3,8,88.7,100.0,idle,0
225,R2,5,8,88.7,100.0,idle,0
225,R3,7,8,88.7,0.0,broken,0
225,R4,9,8,88.7,100.0,idle,0
226,R0,1,8,88.65,100.0,idle,0
226,R1,3,8,88.65,100.0,idle,0
226,R2,5,8,88.65,100.0,idle,0
226,R3,7,8,88.65,0.0,broken,0
226,R4,9,8,88.65,100.0,idle,0
227,R0,1,8,88.6,100.0,idle,0
227,R1,3,8,88.6,100.0,idle,0
227,R2,5,8,88.6,100.0,idle,0
227,R3,7,8,88.6,0.0,broken,0
227,R4,9,8,88.6,100.0,idle,0
228,R0,1,8,88.55,100.0,idle,0
228,R1,3,8,88.55,100.0,idle,0
228,R2,5,8,88.55,100.0,idle,0
228,R3,7,8,88.55,0.0,broken,0
228,R4,9,8,88.55,100.0,idle,0
229,R0,1,8,88.5,100.0,idle,0
229,R1,3,8,88.5,100.0,idle,0
229,R2,5,8,88.5,100.0,idle,0
229,R3,7,8,88.5,0.0,broken,0
229,R4,9,8,88.5,100.0,idle,0
230,R0,1,8,88.45,100.0,idle,0
230,R1,3,8,88.45,100.0,idle,0
230,R2,5,8,88.45,100.0,idle,0
230,R3,7,8,88.45,0.0,broken,0
230,R4,9,8,88.45,100.0,idle,0
231,R0,1,8,88.4,100.0,idle,0
231,R1,3,8,88.4,100.0,idle,0
231,R2,5,8,88.4,100.0,idle,0
231,R3,7,8,88.4,0.0,broken,0
231,R4,9,8,88.4,100.0,idle,0
232,R0,1,8,88.35,100.0,idle,0
232,R1,3,8,88.35,100.0,idle,0
232,R2,5,8,88.35,100.0,idle,0
232,R3,7,8,88.35,0.0,broken,0
232,R4,9,8,88.35,100.0,idle,0
233,R0,1,8,88.3,100.0,idle,0
233,R1,3,8,88.3,100.0,idle,0
233,R2,5,8,88.3,100.0,idle,0
233,R3,7,8,88.3,0.0,broken,0
233,R4,9,8,88.3,100.0,idle,0
234,R0,1,8,88.25,100.0,idle,0
234,R1,3,8,88.25,100.0,idle,0
234,R2,5,8,88.25,100.0,idle,0
234,R3,7,8,88.25,0.0,broken,0
234,R4,9,8,88.25,100.0,idle,0
235,R0,1,8,88.2,100.0,idle,0
235,R1,3,8,88.2,100.0,idle,0
235,R2,5,8,88.2,100.0,idle,0
235,R3,7,8,88.2,0.0,broken,0
235,R4,9,8,88.2,100.0,idle,0
236,R0,1,8,88.15,100.0,idle,0
236,R1,3,8,88.15,100.0,idle,0
236,R2,5,8,88.15,100.0,idle,0
236,R3,7,8,88.15,0.0,broken,0
236,R4,9,8,88.15,100.0,idle,0
237,R0,1,8,88.1,100.0,idle,0
237,R1,3,8,88.1,100.0,idle,0
237,R2,5,8,88.1,100.0,idle,0
237,R3,7,8,88.1,0.0,broken,0
237,R4,9,8,88.1,100.0,idle,0
238,R0,1,8,88.05,100.0,idle,0
238,R1,3,8,88.05,100.0,idle,0
238,R2,5,8,88.05,100.0,idle,0
238,R3,7,8,88.05,0.0,broken,0
238,R4,9,8,88.05,100.0,idle,0
239,R0,1,8,88.0,100.0,idle,0
239,R1,3,8,88.0,100.0,idle,0
239,R2,5,8,88.0,100.0,idle,0
239,R3,7,8,88.0,0.0,broken,0
239,R4,9,8,88.0,100.0,idle,0
240,R0,1,8,87.95,100.0,idle,0
240,R1,3,8,87.95,100.0,idle,0
240,R2,5,8,87.95,0.0,broken,0
240,R3,7,8,87.95,0.0,broken,0
240,R4,9,8,87.95,100.0,idle,0
241,R0,1,8,87.9,100.0,idle,0
241,R1,3,8,87.9,100.0,idle,0
241,R2,5,8,87.9,0.0,broken,0
241,R3,7,8,87.9,0.0,broken,0
241,R4,9,8,87.9,100.0,idle,0
242,R0,1,8,87.85,100.0,idle,0
242,R1,3,8,87.85,100.0,idle,0
242,R2,5,8,87.85,0.0,broken,0
242,R3,7,8,87.85,0.0,broken,0
242,R4,9,8,87.85,100.0,idle,0
243,R0,1,8,87.8,100.0,idle,0
243,R1,3,8,87.8,100.0,idle,0
243,R2,5,8,87.8,0.0,broken,0
243,R3,7,8,87.8,0.0,broken,0
243,R4,9,8,87.8,100.0,idle,0
244,R0,1,8,87.75,100.0,idle,0
244,R1,3,8,87.75,100.0,idle,0
244,R2,5,8,87.75,0.0,broken,0
244,R3,7,8,87.75,0.0,broken,0
244,R4,9,8,87.75,100.0,idle,0
245,R0,1,8,87.7,100.0,idle,0
245,R1,3,8,87.7,100.0,idle,0
245,R2,5,8,87.7,0.0,broken,0
245,R3,7,8,87.7,0.0,broken,0
245,R4,9,8,87.7,100.0,idle,0
246,R0,1,8,87.65,100.0,idle,0
246,R1,3,8,87.65,100.0,idle,0
246,R2,5,8,87.65,0.0,broken,0
246,R3,7,8,87.65,0.0,broken,0
246,R4,9,8,87.65,100.0,idle,0
247,R0,1,8,87.6,100.0,idle,0
247,R1,3,8,87.6,100.0,idle,0
247,R2,5,8,87.6,0.0,broken,0
247,R3,7,8,87.6,0.0,broken,0
247,R4,9,8,87.6,100.0,idle,0
248,R0,1,8,87.55,100.0,idle,0
248,R1,3,8,87.55,100.0,idle,0
248,R2,5,8,87.55,0.0,broken,0
248,R3,7,8,87.55,0.0,broken,0
248,R4,9,8,87.55,100.0,idle,0
249,R0,1,8,87.5,100.0,idle,0
249,R1,3,8,87.5,100.0,idle,0
249,R2,5,8,87.5,0.0,broken,0
249,R3,7,8,87.5,0.0,broken,0
249,R4,9,8,87.5,100.0,idle,0
250,R0,1,8,87.45,100.0,idle,0
250,R1,3,8,87.45,100.0,idle,0
250,R2,5,8,87.45,0.0,broken,0
250,R3,7,8,87.45,0.0,broken,0
250,R4,9,8,87.45,100.0,idle,0
251,R0,1,8,87.4,100.0,idle,0
251,R1,3,8,87.4,100.0,idle,0
251,R2,5,8,87.4,0.0,broken,0
251,R3,7,8,87.4,0.0,broken,0
251,R4,9,8,87.4,100.0,idle,0
252,R0,1,8,87.35,100.0,idle,0
252,R1,3,8,87.35,100.0,idle,0
252,R2,5,8,87.35,0.0,broken,0
252,R3,7,8,87.35,0.0,broken,0
252,R4,9,8,87.35,100.0,idle,0
253,R0,1,8,87.3,100.0,idle,0
253,R1,3,8,87.3,100.0,idle,0
253,R2,5,8,87.3,0.0,broken,0
253,R3,7,8,87.3,0.0,broken,0
